,Date,DF type,Lambda,Mu,Delta,MeanSpread,Volatility,SimSpread,SimVolatility
85,8/10,tempo_segno_volume.csv,0.0023959634188818377,0.07359243143459916,0.155962278044844,93.74254495788753,0.0009645043313751549,187.81518,0.001344770323833068
86,11/10,tempo_segno_volume.csv,0.003331693442455656,0.0902342758562343,0.18636944234232505,71.08870281010502,0.0005037612731891741,162.9355225,0.002701244480003127
87,12/10,tempo_segno_volume.csv,0.005286466866065292,0.0723522199012922,0.16430500129191902,44.29276269017489,0.00032069754309731966,93.88942,0.0004904090272825361
88,13/10,tempo_segno_volume.csv,0.005498236055806886,0.05500294938849346,0.1688534641324341,46.91454208802165,0.0003757446859979946,88.67081,0.00037695052535551856
89,14/10,tempo_segno_volume.csv,0.0043027434177219034,0.05257750410968767,0.17367197793250466,54.766883886255904,0.000496678844683294,110.576505,0.000466684039466513
90,15/10,tempo_segno_volume.csv,0.00371020508800789,0.0662904928148088,0.17956899061007556,63.129774072081766,0.0005613941151624161,137.255805,0.0008221643604770482
91,18/10,tempo_segno_volume.csv,0.002307011616515752,0.05653859850433268,0.17647137737530172,94.79870387514879,0.0010562427018512622,210.32151,0.00208007908956941
92,19/10,tempo_segno_volume.csv,0.0031845097282963823,0.06202980265807492,0.1650679398001611,71.42106638787246,0.0006158089733989082,146.22598,0.0014007901711669774
93,20/10,tempo_segno_volume.csv,0.003945249135321811,0.05102636661725733,0.2041308561436964,52.202386751095965,0.0004838463032950954,137.3648025,0.0013042114110852433
94,21/10,tempo_segno_volume.csv,0.00436860234979704,0.06777705250166753,0.17983968201549436,48.62171398527865,0.0010344259192809218,116.6756225,0.0023566668404364586
95,22/10,tempo_segno_volume.csv,0.003416458346035811,0.05782909186161317,0.24229923721011606,51.922166321396865,0.0005995663658723559,195.4150975,0.0025010021181632322
96,25/10,tempo_segno_volume.csv,0.0047771761840948715,0.042108834069795764,0.20234979869853031,36.204312865497066,0.0002466177018520499,111.262815,0.0006270579348435369
97,26/10,tempo_segno_volume.csv,0.004176434799111379,0.05558495558495559,0.1442099307974574,44.240255591054314,0.0002713367020121045,97.402915,0.0005765078662064714
98,28/10,tempo_segno_volume.csv,0.0057104696221271815,0.057657516029936295,0.18650340664162518,37.21204224386231,0.0005955275282969811,89.278665,0.001050753334718126
99,29/10,tempo_segno_volume.csv,0.0047328310361066765,0.07854277959243824,0.1658318275742946,43.61042793900639,0.0005042325814823393,107.4377525,0.0007397510789311165
100,1/10,tempo_segno_volume_prezzo.csv,0.005511059099011012,0.04986048856295193,0.16686320027860133,38.0429172510519,0.0005495917962980548,88.73376,0.002427095963585565
101,4/10,tempo_segno_volume_prezzo.csv,0.005085052830370021,0.05965952793694371,0.16920286650329705,47.15006483555346,0.0006941882899169536,96.5156625,0.0005266070150642994
102,5/10,tempo_segno_volume_prezzo.csv,0.0034146391673092504,0.06881510333795819,0.17976557570485924,71.28600777753319,0.0005835581507425148,153.5574075,0.0015299098197058976
103,6/10,tempo_segno_volume_prezzo.csv,0.0016976385276729594,0.053429191802123514,0.18384546337408075,151.2275723703067,0.0017515062199032442,284.1651875,0.003179800082154817
104,7/10,tempo_segno_volume_prezzo.csv,0.00211426306884669,0.07164104613227146,0.15213870032410146,126.51283388377078,0.0010036489581852542,215.9340775,0.002591588070627851
105,8/10,tempo_segno_volume_prezzo.csv,0.0024854604516042116,0.06858088026694406,0.15603147575073847,93.74254495788753,0.0009645043313751549,187.6724,0.003662752225733168
106,11/10,tempo_segno_volume_prezzo.csv,0.003486003454527286,0.08505725007216396,0.18381269158025174,71.08870281010502,0.0005037612731891741,159.5248225,0.0013668785804482808
107,12/10,tempo_segno_volume_prezzo.csv,0.005494050643528588,0.07242117332822542,0.16103676769795694,44.29276269017489,0.00032069754309731966,89.213555,0.00047420239120838514
108,13/10,tempo_segno_volume_prezzo.csv,0.005631873737718859,0.06216808455787574,0.16099998296886708,46.91454208802165,0.0003757446859979946,79.51728,0.000706757266816418
109,14/10,tempo_segno_volume_prezzo.csv,0.004442291852891263,0.04778284778284778,0.17385808051218044,54.766883886255904,0.000496678844683294,108.2717425,0.000623147129312391
110,15/10,tempo_segno_volume_prezzo.csv,0.0038466615845864933,0.061009057188231255,0.17996752673381383,63.129774072081766,0.0005613941151624161,127.7118975,0.001935356291149219
111,18/10,tempo_segno_volume_prezzo.csv,0.0023743150348257734,0.05407371813144599,0.17563970006761917,94.79870387514879,0.0010562427018512622,208.487315,0.0044720675034950206
112,19/10,tempo_segno_volume_prezzo.csv,0.0032771624897877643,0.05876160477453581,0.16439621873165938,71.42106638787246,0.0006158089733989082,141.734405,0.001409899375283251
113,20/10,tempo_segno_volume_prezzo.csv,0.004096119083135264,0.05099099939374154,0.20058323917506957,52.202386751095965,0.0004838463032950954,125.04509,0.0010144310185964801
114,21/10,tempo_segno_volume_prezzo.csv,0.004470811159490404,0.06566722182929889,0.17997883899685133,48.62171398527865,0.0010344259192809218,110.834035,0.0012281046856875398
115,22/10,tempo_segno_volume_prezzo.csv,0.003528269710087892,0.04905709455065679,0.2491283162178083,51.922166321396865,0.0005995663658723559,182.543195,0.0017387127834391197
116,25/10,tempo_segno_volume_prezzo.csv,0.004888759861387599,0.0421755385437066,0.20196322433316946,36.204312865497066,0.0002466177018520499,108.126255,0.0006224909434412165
117,26/10,tempo_segno_volume_prezzo.csv,0.0043044035534017,0.0516716338443358,0.143332276696966,44.240255591054314,0.0002713367020121045,94.18852,0.00042650462998441253
118,28/10,tempo_segno_volume_prezzo.csv,0.005891754372035981,0.051556191582323996,0.18861556616210914,37.21204224386231,0.0005955275282969811,89.0861325,0.00048194224876462225
119,29/10,tempo_segno_volume_prezzo.csv,0.005005626158326715,0.06737355110642781,0.16903101338370385,43.61042793900639,0.0005042325814823393,98.64526,0.0005867655747400267
120,1/10,tempo_volume.csv,0.005211008327941494,0.07095213084095126,0.15592781205059425,38.0429172510519,0.0005495917962980548,89.202605,0.0005436674167300271
121,4/10,tempo_volume.csv,0.004834617796081527,0.08635611812407391,0.15667100242360804,47.15006483555346,0.0006941882899169536,99.478065,0.0007470091741544893
122,5/10,tempo_volume.csv,0.0032408029915189608,0.08740078526125038,0.1699990488989972,71.28600777753319,0.0005835581507425148,154.9952625,0.0008960146119798691
