DateTime,Seconds,Sign,MidPrice
2021-10-06 10:39:43+00:00,38383.0,-1.0,159.525
2021-10-06 10:39:58.340000+00:00,38398.34,1.0,159.5
2021-10-06 10:40:06.289000+00:00,38406.289,1.0,159.25
2021-10-06 10:40:39.107000+00:00,38439.107,-1.0,158.375
2021-10-06 10:40:45.577000+00:00,38445.577,-1.0,158.375
2021-10-06 10:40:48+00:00,38448.0,-1.0,158.375
2021-10-06 10:41:20+00:00,38480.0,-1.0,157.8
2021-10-06 10:41:25.279000+00:00,38485.279,-1.0,157.63
2021-10-06 10:42:09.233000+00:00,38529.233,1.0,156.5
2021-10-06 10:42:26.460000+00:00,38546.46,-1.0,156.25
2021-10-06 10:42:26.733000+00:00,38546.733,-1.0,156.25
2021-10-06 10:42:28.914000+00:00,38548.914,-1.0,156.25
2021-10-06 10:42:32+00:00,38552.0,-1.0,156.25
2021-10-06 10:43:31+00:00,38611.0,-1.0,155.0
2021-10-06 10:43:38+00:00,38618.0,1.0,155.0
2021-10-06 10:46:34+00:00,38794.0,1.0,155.755
2021-10-06 10:47:09.872000+00:00,38829.872,-1.0,156.875
2021-10-06 10:47:28.625000+00:00,38848.625,1.0,156.375
2021-10-06 10:48:10.957000+00:00,38890.957,-1.0,156.375
2021-10-06 10:48:10.957000+00:00,38890.957,-1.0,156.375
2021-10-06 10:48:19+00:00,38899.0,-1.0,156.375
2021-10-06 10:49:02.746000+00:00,38942.746,1.0,156.25
2021-10-06 10:53:11.973000+00:00,39191.973,1.0,156.25
2021-10-06 10:54:34+00:00,39274.0,-1.0,156.625
2021-10-06 10:54:45+00:00,39285.0,-1.0,156.25
2021-10-06 10:55:06.663000+00:00,39306.663,-1.0,156.25
2021-10-06 10:55:10.772000+00:00,39310.772,-1.0,156.25
2021-10-06 10:59:55.031000+00:00,39595.031,-1.0,156.5
2021-10-06 11:00:18+00:00,39618.0,-1.0,156.5
2021-10-06 11:00:29.086000+00:00,39629.086,-1.0,156.25
2021-10-06 11:01:18+00:00,39678.0,1.0,156.25
2021-10-06 11:02:13+00:00,39733.0,1.0,156.8
2021-10-06 11:02:15+00:00,39735.0,1.0,156.8
2021-10-06 11:02:16+00:00,39736.0,1.0,156.8
2021-10-06 11:02:18+00:00,39738.0,1.0,156.8
2021-10-06 11:02:20+00:00,39740.0,1.0,156.8
2021-10-06 11:02:23+00:00,39743.0,1.0,156.8
2021-10-06 11:02:23+00:00,39743.0,1.0,156.8
2021-10-06 11:02:26+00:00,39746.0,1.0,156.8
2021-10-06 11:02:31+00:00,39751.0,1.0,157.0
2021-10-06 11:02:32+00:00,39752.0,1.0,157.0
2021-10-06 11:02:51+00:00,39771.0,1.0,157.0
2021-10-06 11:02:57+00:00,39777.0,1.0,157.0
2021-10-06 11:02:57+00:00,39777.0,1.0,157.0
2021-10-06 11:02:58+00:00,39778.0,-1.0,157.0
2021-10-06 11:03:33+00:00,39813.0,1.0,157.0
2021-10-06 11:03:34+00:00,39814.0,1.0,157.0
2021-10-06 11:04:04+00:00,39844.0,1.0,157.0
2021-10-06 11:04:04+00:00,39844.0,1.0,157.0
2021-10-06 11:04:22+00:00,39862.0,-1.0,157.175
2021-10-06 11:04:40+00:00,39880.0,-1.0,157.175
2021-10-06 11:05:33.503000+00:00,39933.503,1.0,157.125
2021-10-06 11:05:34.534000+00:00,39934.534,1.0,157.125
2021-10-06 11:05:35+00:00,39935.0,-1.0,157.125
2021-10-06 11:05:43+00:00,39943.0,-1.0,157.125
2021-10-06 11:05:44.409000+00:00,39944.409,1.0,157.175
2021-10-06 11:06:12+00:00,39972.0,1.0,156.5
2021-10-06 11:06:14+00:00,39974.0,1.0,156.5
2021-10-06 11:06:35.811000+00:00,39995.811,-1.0,156.375
2021-10-06 11:06:50+00:00,40010.0,-1.0,156.125
2021-10-06 11:07:43.277000+00:00,40063.277,-1.0,156.125
2021-10-06 11:07:46.167000+00:00,40066.167,-1.0,156.125
2021-10-06 11:07:47.299000+00:00,40067.299,-1.0,156.125
2021-10-06 11:08:33+00:00,40113.0,1.0,155.5
2021-10-06 11:09:17.971000+00:00,40157.971,-1.0,155.5
2021-10-06 11:09:22.174000+00:00,40162.174,-1.0,155.5
2021-10-06 11:09:23+00:00,40163.0,-1.0,155.5
2021-10-06 11:09:24+00:00,40164.0,-1.0,155.5
2021-10-06 11:09:26.820000+00:00,40166.82,-1.0,155.5
2021-10-06 11:09:26.820000+00:00,40166.82,-1.0,155.5
2021-10-06 11:09:29.204000+00:00,40169.204,-1.0,155.5
2021-10-06 11:09:34.900000+00:00,40174.9,-1.0,155.5
2021-10-06 11:09:54.832000+00:00,40194.832,-1.0,155.5
2021-10-06 11:10:07.317000+00:00,40207.317,1.0,155.25
2021-10-06 11:10:17.117000+00:00,40217.117,-1.0,155.5
2021-10-06 11:11:09.505000+00:00,40269.505,-1.0,155.5
2021-10-06 11:11:15.544000+00:00,40275.544,-1.0,155.5
2021-10-06 11:15:20+00:00,40520.0,-1.0,155.325
2021-10-06 11:16:21+00:00,40581.0,-1.0,155.25
2021-10-06 11:16:24.863000+00:00,40584.863,-1.0,155.125
2021-10-06 11:16:58.391000+00:00,40618.391,-1.0,155.125
2021-10-06 11:17:35.281000+00:00,40655.281,-1.0,155.075
2021-10-06 11:21:04+00:00,40864.0,1.0,154.9
2021-10-06 11:21:07+00:00,40867.0,1.0,154.9
2021-10-06 11:21:08+00:00,40868.0,-1.0,154.9
2021-10-06 11:21:26+00:00,40886.0,-1.0,155.15
2021-10-06 11:21:28+00:00,40888.0,-1.0,155.15
2021-10-06 11:21:32+00:00,40892.0,1.0,154.75
2021-10-06 11:21:33.220000+00:00,40893.22,-1.0,154.75
2021-10-06 11:21:42.786000+00:00,40902.786,-1.0,154.625
2021-10-06 11:21:45+00:00,40905.0,-1.0,154.625
2021-10-06 11:21:51.515000+00:00,40911.515,-1.0,154.625
2021-10-06 11:21:53.436000+00:00,40913.436,-1.0,154.625
2021-10-06 11:22:07.690000+00:00,40927.69,-1.0,154.0
2021-10-06 11:22:08.984000+00:00,40928.984,1.0,153.875
2021-10-06 11:23:05+00:00,40985.0,-1.0,154.0
2021-10-06 11:23:06+00:00,40986.0,-1.0,154.0
2021-10-06 11:23:07+00:00,40987.0,-1.0,154.0
2021-10-06 11:23:27.596000+00:00,41007.596,-1.0,154.0
2021-10-06 11:23:32.213000+00:00,41012.213,-1.0,153.7
2021-10-06 11:23:32.781000+00:00,41012.781,-1.0,153.7
2021-10-06 11:23:35.605000+00:00,41015.605,-1.0,153.7
2021-10-06 11:23:45.929000+00:00,41025.929,-1.0,153.75
2021-10-06 11:23:49+00:00,41029.0,-1.0,153.75
2021-10-06 11:24:11.518000+00:00,41051.518,-1.0,153.0
2021-10-06 11:24:13.824000+00:00,41053.824,1.0,153.0
2021-10-06 11:24:18.481000+00:00,41058.481,-1.0,153.465
2021-10-06 11:24:37+00:00,41077.0,-1.0,153.015
2021-10-06 11:24:48+00:00,41088.0,-1.0,152.5
2021-10-06 11:25:17+00:00,41117.0,1.0,151.75
2021-10-06 11:26:37+00:00,41197.0,-1.0,152.25
2021-10-06 11:26:42+00:00,41202.0,-1.0,152.125
2021-10-06 11:26:43.841000+00:00,41203.841,-1.0,152.125
2021-10-06 11:26:46.526000+00:00,41206.526,-1.0,151.625
2021-10-06 11:27:24+00:00,41244.0,1.0,151.3
2021-10-06 11:27:29.229000+00:00,41249.229,-1.0,151.3
2021-10-06 11:27:30.652000+00:00,41250.652,-1.0,151.25
2021-10-06 11:27:35.526000+00:00,41255.526,-1.0,151.5
2021-10-06 11:27:35+00:00,41255.0,-1.0,151.5
2021-10-06 11:27:41+00:00,41261.0,-1.0,150.79000000000002
2021-10-06 11:27:47.989000+00:00,41267.989,-1.0,150.875
2021-10-06 11:27:49.906000+00:00,41269.906,-1.0,150.875
2021-10-06 11:27:54.198000+00:00,41274.198,-1.0,150.875
2021-10-06 11:27:55.375000+00:00,41275.375,-1.0,150.875
2021-10-06 11:28:04+00:00,41284.0,1.0,149.5
2021-10-06 11:28:08+00:00,41288.0,1.0,149.5
2021-10-06 11:29:27+00:00,41367.0,-1.0,151.0
2021-10-06 11:29:55.330000+00:00,41395.33,-1.0,150.25
2021-10-06 11:29:59.222000+00:00,41399.222,-1.0,150.25
2021-10-06 11:30:02+00:00,41402.0,-1.0,150.25
2021-10-06 11:30:46+00:00,41446.0,-1.0,149.5
2021-10-06 11:32:01+00:00,41521.0,1.0,149.5
2021-10-06 11:32:06+00:00,41526.0,1.0,149.5
2021-10-06 11:32:22+00:00,41542.0,1.0,149.5
2021-10-06 11:32:34+00:00,41554.0,1.0,149.5
2021-10-06 11:32:57.043000+00:00,41577.043,1.0,149.64
2021-10-06 11:36:14+00:00,41774.0,1.0,150.625
2021-10-06 11:36:32.213000+00:00,41792.213,1.0,150.625
2021-10-06 11:37:56.069000+00:00,41876.069,1.0,151.75
2021-10-06 11:38:51+00:00,41931.0,1.0,151.875
2021-10-06 11:39:07+00:00,41947.0,1.0,152.0
2021-10-06 11:39:30+00:00,41970.0,-1.0,152.0
2021-10-06 11:40:00+00:00,42000.0,-1.0,152.25
2021-10-06 11:40:00+00:00,42000.0,-1.0,152.25
2021-10-06 11:43:09.684000+00:00,42189.684,-1.0,153.05
2021-10-06 11:43:13.980000+00:00,42193.98,-1.0,153.0
2021-10-06 11:43:15.416000+00:00,42195.416,-1.0,153.05
2021-10-06 11:43:18.016000+00:00,42198.016,-1.0,153.05
2021-10-06 11:43:22.666000+00:00,42202.666,-1.0,153.05
2021-10-06 11:43:32.619000+00:00,42212.619,-1.0,153.05
2021-10-06 11:46:36.960000+00:00,42396.96,-1.0,152.9
2021-10-06 11:46:39.624000+00:00,42399.624,-1.0,152.9
2021-10-06 11:46:43.426000+00:00,42403.426,-1.0,152.875
2021-10-06 11:46:45.220000+00:00,42405.22,-1.0,152.875
2021-10-06 11:46:47.594000+00:00,42407.594,-1.0,152.875
2021-10-06 11:47:02.021000+00:00,42422.021,-1.0,152.625
2021-10-06 11:47:02+00:00,42422.0,-1.0,152.625
2021-10-06 11:48:24.547000+00:00,42504.547,1.0,152.15
2021-10-06 11:48:26.170000+00:00,42506.17,1.0,152.15
2021-10-06 11:48:28.916000+00:00,42508.916,1.0,152.15
2021-10-06 11:48:29.056000+00:00,42509.056,1.0,152.15
2021-10-06 11:48:35+00:00,42515.0,-1.0,152.075
2021-10-06 11:48:38.181000+00:00,42518.181,-1.0,152.075
2021-10-06 11:50:29+00:00,42629.0,-1.0,152.125
2021-10-06 11:50:45+00:00,42645.0,1.0,151.75
2021-10-06 11:51:23.716000+00:00,42683.716,-1.0,152.0
2021-10-06 11:51:29+00:00,42689.0,-1.0,151.75
2021-10-06 11:51:54+00:00,42714.0,-1.0,151.995
2021-10-06 11:52:03.521000+00:00,42723.521,-1.0,152.0
2021-10-06 11:52:21.782000+00:00,42741.782,-1.0,151.75
2021-10-06 11:52:44.471000+00:00,42764.471,1.0,151.5
2021-10-06 11:53:35+00:00,42815.0,1.0,151.25
2021-10-06 11:54:04.086000+00:00,42844.086,-1.0,151.25
2021-10-06 11:54:10+00:00,42850.0,-1.0,151.25
2021-10-06 11:54:15+00:00,42855.0,-1.0,151.225
2021-10-06 11:55:34.652000+00:00,42934.652,1.0,150.5
2021-10-06 11:55:39+00:00,42939.0,-1.0,150.25
2021-10-06 11:55:42+00:00,42942.0,-1.0,150.25
2021-10-06 11:55:43+00:00,42943.0,-1.0,150.25
2021-10-06 11:55:46+00:00,42946.0,-1.0,150.25
2021-10-06 11:56:39.256000+00:00,42999.256,1.0,149.425
2021-10-06 11:56:42+00:00,43002.0,-1.0,149.425
2021-10-06 11:56:45+00:00,43005.0,-1.0,149.375
2021-10-06 11:56:47+00:00,43007.0,-1.0,149.25
2021-10-06 11:57:32+00:00,43052.0,-1.0,150.015
2021-10-06 11:57:39+00:00,43059.0,-1.0,150.015
2021-10-06 11:57:53+00:00,43073.0,-1.0,149.5
2021-10-06 12:01:23+00:00,43283.0,-1.0,149.375
2021-10-06 12:02:41+00:00,43361.0,1.0,148.25
2021-10-06 12:03:11+00:00,43391.0,1.0,148.5
2021-10-06 12:03:13+00:00,43393.0,1.0,148.5
2021-10-06 12:05:49.468000+00:00,43549.468,-1.0,149.36
2021-10-06 12:07:29.007000+00:00,43649.007,1.0,148.75
2021-10-06 12:08:03.412000+00:00,43683.412,1.0,148.75
2021-10-06 12:08:23+00:00,43703.0,-1.0,148.875
2021-10-06 12:09:09+00:00,43749.0,-1.0,148.875
2021-10-06 12:09:11.392000+00:00,43751.392,-1.0,148.875
2021-10-06 12:11:34.468000+00:00,43894.468,-1.0,149.0
2021-10-06 12:11:43+00:00,43903.0,-1.0,148.64
2021-10-06 12:13:08.953000+00:00,43988.953,-1.0,147.575
2021-10-06 12:15:41.737000+00:00,44141.737,-1.0,144.0
2021-10-06 12:15:51.425000+00:00,44151.425,-1.0,144.0
2021-10-06 12:15:56+00:00,44156.0,-1.0,143.75
2021-10-06 12:15:59+00:00,44159.0,-1.0,143.75
2021-10-06 12:16:00+00:00,44160.0,1.0,142.5
2021-10-06 12:16:32+00:00,44192.0,1.0,141.0
2021-10-06 12:16:45.301428800+00:00,44205.301428,-1.0,143.5
2021-10-06 12:16:45+00:00,44205.0,-1.0,143.5
2021-10-06 12:17:12.783000+00:00,44232.783,-1.0,142.515
2021-10-06 12:17:12.783000+00:00,44232.783,-1.0,142.515
2021-10-06 12:17:16.146000+00:00,44236.146,-1.0,142.515
2021-10-06 12:17:44+00:00,44264.0,1.0,141.515
2021-10-06 12:18:03.977000+00:00,44283.977,-1.0,141.5
2021-10-06 12:18:03.977000+00:00,44283.977,-1.0,141.5
2021-10-06 12:18:09.836000+00:00,44289.836,-1.0,141.0
2021-10-06 12:18:13+00:00,44293.0,-1.0,141.0
2021-10-06 12:18:13+00:00,44293.0,-1.0,141.0
2021-10-06 12:18:14+00:00,44294.0,-1.0,141.0
2021-10-06 12:18:15+00:00,44295.0,1.0,138.7
2021-10-06 12:18:52+00:00,44332.0,-1.0,139.5
2021-10-06 12:19:12.634000+00:00,44352.634,1.0,139.0
2021-10-06 12:23:10.751000+00:00,44590.751,-1.0,138.35
2021-10-06 12:23:13+00:00,44593.0,1.0,138.05
2021-10-06 12:23:31+00:00,44611.0,1.0,136.5
2021-10-06 12:23:37+00:00,44617.0,1.0,137.75
2021-10-06 12:24:46+00:00,44686.0,1.0,137.975
2021-10-06 12:24:53+00:00,44693.0,1.0,137.875
2021-10-06 12:25:00+00:00,44700.0,1.0,137.875
2021-10-06 12:25:05.525000+00:00,44705.525,1.0,137.975
2021-10-06 12:25:06+00:00,44706.0,1.0,137.975
2021-10-06 12:25:09+00:00,44709.0,1.0,138.1
2021-10-06 12:25:17+00:00,44717.0,1.0,138.1
2021-10-06 12:25:17+00:00,44717.0,1.0,138.1
2021-10-06 12:25:37+00:00,44737.0,1.0,138.35
2021-10-06 12:26:14+00:00,44774.0,1.0,139.005
2021-10-06 12:26:15+00:00,44775.0,1.0,139.0
2021-10-06 12:26:18.693000+00:00,44778.693,1.0,139.0
2021-10-06 12:26:30+00:00,44790.0,1.0,140.075
2021-10-06 12:26:32+00:00,44792.0,1.0,140.075
2021-10-06 12:27:57+00:00,44877.0,1.0,140.525
2021-10-06 12:28:27.621000+00:00,44907.621,1.0,140.5
2021-10-06 12:29:51+00:00,44991.0,-1.0,141.75
2021-10-06 12:30:30+00:00,45030.0,1.0,141.75
2021-10-06 12:30:36+00:00,45036.0,1.0,141.25
2021-10-06 12:35:42.771000+00:00,45342.771,-1.0,143.175
2021-10-06 12:36:49+00:00,45409.0,-1.0,142.5
2021-10-06 12:36:50.280000+00:00,45410.28,-1.0,142.5
2021-10-06 12:37:27+00:00,45447.0,-1.0,142.0
2021-10-06 12:40:11.078000+00:00,45611.078,-1.0,142.375
2021-10-06 12:43:50+00:00,45830.0,1.0,142.25
2021-10-06 12:44:02+00:00,45842.0,1.0,142.625
2021-10-06 12:44:20.128000+00:00,45860.128,1.0,142.75
2021-10-06 12:46:54+00:00,46014.0,-1.0,144.0
2021-10-06 12:47:37.313000+00:00,46057.313,-1.0,143.75
2021-10-06 12:47:43+00:00,46063.0,-1.0,143.5
2021-10-06 12:51:02.882000+00:00,46262.882,-1.0,142.5
2021-10-06 12:51:02.929000+00:00,46262.929,-1.0,142.5
2021-10-06 12:51:02.976000+00:00,46262.976,-1.0,142.5
2021-10-06 12:51:02+00:00,46262.0,-1.0,142.5
2021-10-06 12:51:34+00:00,46294.0,-1.0,142.0
2021-10-06 12:53:00.771000+00:00,46380.771,-1.0,141.9
2021-10-06 12:53:12.360000+00:00,46392.36,-1.0,141.9
2021-10-06 12:53:12.360000+00:00,46392.36,-1.0,141.9
2021-10-06 12:53:18.753000+00:00,46398.753,-1.0,141.9
2021-10-06 12:53:20.390000+00:00,46400.39,1.0,141.32
2021-10-06 12:54:17+00:00,46457.0,1.0,141.25
2021-10-06 12:54:21+00:00,46461.0,1.0,141.25
2021-10-06 12:55:30.671000+00:00,46530.671,1.0,141.075
2021-10-06 12:58:19.363000+00:00,46699.363,-1.0,141.2
2021-10-06 12:59:00+00:00,46740.0,-1.0,141.2
2021-10-06 12:59:25.849000+00:00,46765.849,-1.0,141.2
2021-10-06 13:00:00+00:00,46800.0,-1.0,140.75
2021-10-06 13:00:11.144000+00:00,46811.144,-1.0,140.75
2021-10-06 13:00:19.930000+00:00,46819.93,-1.0,140.75
2021-10-06 13:00:41+00:00,46841.0,-1.0,140.95
2021-10-06 13:00:55+00:00,46855.0,-1.0,141.25
2021-10-06 13:03:08+00:00,46988.0,-1.0,140.55
2021-10-06 13:03:29.712000+00:00,47009.712,1.0,140.5
2021-10-06 13:03:29.712000+00:00,47009.712,-1.0,140.5
2021-10-06 13:03:29.712000+00:00,47009.712,1.0,140.5
2021-10-06 13:03:29.712000+00:00,47009.712,1.0,140.5
2021-10-06 13:03:29.712000+00:00,47009.712,1.0,140.5
2021-10-06 13:04:13.241000+00:00,47053.241,1.0,140.5
2021-10-06 13:05:24.028000+00:00,47124.028,1.0,140.005
2021-10-06 13:05:51+00:00,47151.0,-1.0,140.25
2021-10-06 13:06:11.819000+00:00,47171.819,1.0,140.0
2021-10-06 13:06:12.410000+00:00,47172.41,1.0,140.0
2021-10-06 13:06:24.579000+00:00,47184.579,1.0,139.875
2021-10-06 13:07:27+00:00,47247.0,-1.0,139.875
2021-10-06 13:09:00+00:00,47340.0,1.0,139.925
2021-10-06 13:09:00+00:00,47340.0,1.0,139.925
2021-10-06 13:09:00+00:00,47340.0,1.0,139.925
2021-10-06 13:09:26.476000+00:00,47366.476,1.0,140.0
2021-10-06 13:09:30+00:00,47370.0,-1.0,140.0
2021-10-06 13:09:31.271000+00:00,47371.271,-1.0,140.0
2021-10-06 13:09:33.151000+00:00,47373.151,1.0,140.0
2021-10-06 13:09:38.849000+00:00,47378.849,-1.0,139.975
2021-10-06 13:09:41+00:00,47381.0,-1.0,139.875
2021-10-06 13:09:54+00:00,47394.0,-1.0,139.875
2021-10-06 13:10:01+00:00,47401.0,-1.0,139.875
2021-10-06 13:10:09+00:00,47409.0,-1.0,139.75
2021-10-06 13:11:57+00:00,47517.0,-1.0,139.375
2021-10-06 13:11:59+00:00,47519.0,-1.0,139.25
2021-10-06 13:12:04+00:00,47524.0,-1.0,139.25
2021-10-06 13:12:34+00:00,47554.0,-1.0,139.0
2021-10-06 13:12:58+00:00,47578.0,-1.0,138.75
2021-10-06 13:13:26+00:00,47606.0,-1.0,138.625
2021-10-06 13:13:28.332000+00:00,47608.332,-1.0,138.625
2021-10-06 13:13:42.488000+00:00,47622.488,-1.0,138.0
2021-10-06 13:14:00.582000+00:00,47640.582,-1.0,138.25
2021-10-06 13:14:02.636000+00:00,47642.636,-1.0,138.25
2021-10-06 13:14:04+00:00,47644.0,-1.0,138.25
2021-10-06 13:14:06.795000+00:00,47646.795,-1.0,138.375
2021-10-06 13:14:07.780000+00:00,47647.78,-1.0,138.375
2021-10-06 13:14:10.472000+00:00,47650.472,-1.0,138.375
2021-10-06 13:14:10.739000+00:00,47650.739,-1.0,138.375
2021-10-06 13:14:18.618000+00:00,47658.618,-1.0,138.125
2021-10-06 13:14:23+00:00,47663.0,-1.0,137.825
2021-10-06 13:16:02+00:00,47762.0,-1.0,137.88
2021-10-06 13:16:22.240000+00:00,47782.24,-1.0,137.875
2021-10-06 13:16:24+00:00,47784.0,-1.0,137.875
2021-10-06 13:16:58+00:00,47818.0,-1.0,137.75
2021-10-06 13:17:03+00:00,47823.0,-1.0,137.72
2021-10-06 13:17:45+00:00,47865.0,-1.0,137.775
2021-10-06 13:17:56+00:00,47876.0,-1.0,137.75
2021-10-06 13:18:57+00:00,47937.0,-1.0,136.9
2021-10-06 13:19:39+00:00,47979.0,1.0,136.9
2021-10-06 13:20:15+00:00,48015.0,1.0,136.95
2021-10-06 13:21:12+00:00,48072.0,-1.0,137.125
2021-10-06 13:21:17+00:00,48077.0,-1.0,137.125
2021-10-06 13:21:24+00:00,48084.0,-1.0,137.125
2021-10-06 13:21:31.714000+00:00,48091.714,1.0,137.05
2021-10-06 13:21:33+00:00,48093.0,-1.0,137.125
2021-10-06 13:21:47+00:00,48107.0,-1.0,137.125
2021-10-06 13:21:56.743000+00:00,48116.743,-1.0,137.125
2021-10-06 13:21:58.657000+00:00,48118.657,-1.0,137.125
2021-10-06 13:22:02.373000+00:00,48122.373,-1.0,137.125
2021-10-06 13:22:02.373000+00:00,48122.373,-1.0,137.125
2021-10-06 13:22:11.397000+00:00,48131.397,1.0,137.0
2021-10-06 13:22:14.980000+00:00,48134.98,1.0,137.0
2021-10-06 13:22:17.812000+00:00,48137.812,-1.0,137.0
2021-10-06 13:23:00+00:00,48180.0,1.0,136.75
2021-10-06 13:23:00+00:00,48180.0,1.0,136.75
2021-10-06 13:23:25.779000+00:00,48205.779,1.0,136.875
2021-10-06 13:23:56.939000+00:00,48236.939,1.0,136.755
2021-10-06 13:24:19+00:00,48259.0,1.0,137.0
2021-10-06 13:24:20.055000+00:00,48260.055,-1.0,137.125
2021-10-06 13:24:38+00:00,48278.0,1.0,137.125
2021-10-06 13:24:42.622000+00:00,48282.622,1.0,137.125
2021-10-06 13:25:02.942000+00:00,48302.942,1.0,137.13
2021-10-06 13:25:07+00:00,48307.0,-1.0,137.505
2021-10-06 13:26:22+00:00,48382.0,1.0,137.13
2021-10-06 13:26:25+00:00,48385.0,1.0,137.13
2021-10-06 13:26:28+00:00,48388.0,1.0,137.13
2021-10-06 13:26:32+00:00,48392.0,1.0,137.13
2021-10-06 13:26:34+00:00,48394.0,1.0,137.13
2021-10-06 13:27:00+00:00,48420.0,1.0,137.13
2021-10-06 13:27:00+00:00,48420.0,1.0,137.13
2021-10-06 13:27:00+00:00,48420.0,1.0,137.13
2021-10-06 13:27:03+00:00,48423.0,1.0,137.13
2021-10-06 13:27:07+00:00,48427.0,1.0,137.13
2021-10-06 13:27:13+00:00,48433.0,-1.0,137.505
2021-10-06 13:29:50+00:00,48590.0,1.0,137.13
2021-10-06 13:30:52+00:00,48652.0,1.0,137.13
2021-10-06 13:31:00+00:00,48660.0,1.0,137.13
2021-10-06 13:32:00+00:00,48720.0,-1.0,137.25
2021-10-06 13:32:11+00:00,48731.0,1.0,137.25
2021-10-06 13:32:28+00:00,48748.0,-1.0,137.13
2021-10-06 13:32:31+00:00,48751.0,-1.0,137.13
2021-10-06 13:32:36.962000+00:00,48756.962,-1.0,137.125
2021-10-06 13:32:49.485000+00:00,48769.485,-1.0,137.125
2021-10-06 13:32:52+00:00,48772.0,-1.0,137.125
2021-10-06 13:32:55.255000+00:00,48775.255,-1.0,137.125
2021-10-06 13:32:56.865000+00:00,48776.865,-1.0,137.125
2021-10-06 13:32:58.929000+00:00,48778.929,-1.0,137.125
2021-10-06 13:34:40+00:00,48880.0,-1.0,136.875
2021-10-06 13:35:37+00:00,48937.0,-1.0,135.75
2021-10-06 13:35:46.089000+00:00,48946.089,1.0,134.0
2021-10-06 13:35:48+00:00,48948.0,1.0,134.0
2021-10-06 13:35:51+00:00,48951.0,1.0,134.0
2021-10-06 13:36:05+00:00,48965.0,1.0,134.0
2021-10-06 13:36:48+00:00,49008.0,1.0,134.5
2021-10-06 13:38:01+00:00,49081.0,1.0,135.5
2021-10-06 13:38:06+00:00,49086.0,1.0,135.55
2021-10-06 13:38:08+00:00,49088.0,1.0,135.6
2021-10-06 13:38:14+00:00,49094.0,1.0,135.65
2021-10-06 13:38:20+00:00,49100.0,1.0,135.7
2021-10-06 13:39:00+00:00,49140.0,1.0,135.25
2021-10-06 13:39:27+00:00,49167.0,-1.0,135.25
2021-10-06 13:40:42+00:00,49242.0,1.0,134.67000000000002
2021-10-06 13:40:48.933000+00:00,49248.933,-1.0,135.37
2021-10-06 13:43:23+00:00,49403.0,-1.0,134.54000000000002
2021-10-06 13:43:23+00:00,49403.0,-1.0,134.54000000000002
2021-10-06 13:43:35+00:00,49415.0,-1.0,133.66500000000002
2021-10-06 13:43:44+00:00,49424.0,-1.0,133.55
2021-10-06 13:43:45+00:00,49425.0,1.0,132.5
2021-10-06 13:43:51+00:00,49431.0,1.0,132.5
2021-10-06 13:43:54+00:00,49434.0,-1.0,133.0
2021-10-06 13:44:45+00:00,49485.0,1.0,133.0
2021-10-06 13:45:32+00:00,49532.0,1.0,133.5
2021-10-06 13:45:34+00:00,49534.0,1.0,133.5
2021-10-06 13:45:37+00:00,49537.0,1.0,133.5
2021-10-06 13:45:40+00:00,49540.0,1.0,133.5
2021-10-06 13:47:28+00:00,49648.0,1.0,134.5
2021-10-06 13:47:44.016000+00:00,49664.016,1.0,134.34
2021-10-06 13:48:23+00:00,49703.0,1.0,134.34
2021-10-06 13:48:40+00:00,49720.0,1.0,134.5
2021-10-06 13:48:46+00:00,49726.0,1.0,134.5
2021-10-06 13:48:48.382000+00:00,49728.382,1.0,134.5
2021-10-06 13:51:23.709000+00:00,49883.709,-1.0,136.0
2021-10-06 13:51:38+00:00,49898.0,1.0,136.0
2021-10-06 13:51:38+00:00,49898.0,1.0,136.0
2021-10-06 13:51:39.393000+00:00,49899.393,-1.0,137.0
2021-10-06 13:53:02.742000+00:00,49982.742,-1.0,136.875
2021-10-06 13:53:28.333000+00:00,50008.333,-1.0,136.75
2021-10-06 13:55:00+00:00,50100.0,1.0,137.25
2021-10-06 13:55:00+00:00,50100.0,1.0,137.25
2021-10-06 13:56:50+00:00,50210.0,1.0,137.25
2021-10-06 13:57:03+00:00,50223.0,1.0,137.375
2021-10-06 13:58:47+00:00,50327.0,1.0,138.25
2021-10-06 13:59:48+00:00,50388.0,-1.0,140.5
2021-10-06 14:00:49+00:00,50449.0,1.0,139.05
2021-10-06 14:00:52.857000+00:00,50452.857,1.0,138.8
2021-10-06 14:00:52.857000+00:00,50452.857,1.0,138.8
2021-10-06 14:00:52.857000+00:00,50452.857,1.0,138.8
2021-10-06 14:00:54.043000+00:00,50454.043,-1.0,139.3
2021-10-06 14:00:54.043000+00:00,50454.043,-1.0,139.3
2021-10-06 14:01:25+00:00,50485.0,1.0,139.225
2021-10-06 14:01:28+00:00,50488.0,1.0,139.225
2021-10-06 14:01:28+00:00,50488.0,1.0,139.225
2021-10-06 14:01:50+00:00,50510.0,1.0,139.25
2021-10-06 14:02:45.169000+00:00,50565.169,-1.0,139.3
2021-10-06 14:03:03+00:00,50583.0,-1.0,139.3
2021-10-06 14:03:48.162000+00:00,50628.162,1.0,139.5
2021-10-06 14:04:40+00:00,50680.0,1.0,139.5
2021-10-06 14:05:40+00:00,50740.0,-1.0,139.5
2021-10-06 14:05:54.726000+00:00,50754.726,1.0,139.8
